FL_DATE,ORIGIN_STATE,DEST_STATE,FLIGHT_COUNT
2019-04-26,Arizona,Pennsylvania,10
2019-04-26,Arizona,South Dakota,2
2019-04-26,Arizona,Tennessee,6
2019-04-26,Arizona,Texas,73
2019-04-26,Arizona,Utah,23
2019-04-26,Arizona,Virginia,4
2019-04-26,Arizona,Washington,25
2019-04-26,Arizona,Wisconsin,7
2019-04-26,Arkansas,Arizona,1
2019-04-26,Arkansas,California,3
2019-04-26,Arkansas,Colorado,6
2019-04-26,Arkansas,Florida,2
2019-04-26,Arkansas,Georgia,14
2019-04-26,Arkansas,Illinois,16
2019-04-26,Arkansas,Michigan,1
2019-04-26,Arkansas,Minnesota,2
2019-04-26,Arkansas,Missouri,2
2019-04-26,Arkansas,Nevada,1
2019-04-26,Arkansas,New Jersey,1
2019-04-26,Arkansas,New York,3
2019-04-26,Arkansas,North Carolina,8
2019-04-26,Arkansas,Texas,39
2019-04-26,Arkansas,Virginia,2
2019-04-26,California,Alaska,1
2019-04-26,California,Arizona,173
2019-04-26,California,Arkansas,3
2019-04-26,California,California,806
2019-04-26,California,Colorado,110
2019-04-26,California,Florida,44
2019-04-26,California,Georgia,45
2019-04-26,California,Hawaii,78
2019-04-26,California,Idaho,16
2019-04-26,California,Illinois,85
2019-04-26,California,Indiana,5
2019-04-26,California,Kentucky,6
2019-04-26,California,Louisiana,14
2019-04-26,California,Maryland,15
2019-04-26,California,Massachusetts,40
2019-04-26,California,Michigan,18
2019-04-26,California,Minnesota,29
2019-04-26,California,Missouri,27
2019-04-26,California,Montana,2
2019-04-26,California,Nebraska,6
2019-04-26,California,Nevada,172
2019-04-26,California,New Jersey,44
2019-04-26,California,New Mexico,14
2019-04-26,California,New York,78
2019-04-26,California,North Carolina,19
2019-04-26,California,Ohio,9
2019-04-26,California,Oklahoma,5
2019-04-26,California,Oregon,111
2019-04-26,California,Pennsylvania,22
2019-04-26,California,Tennessee,15
2019-04-26,California,Texas,214
2019-04-26,California,Utah,84
2019-04-26,California,Virginia,31
2019-04-26,California,Washington,172
2019-04-26,California,Wisconsin,3
2019-04-26,Colorado,Alabama,5
2019-04-26,Colorado,Alaska,1
2019-04-26,Colorado,Arizona,41
2019-04-26,Colorado,Arkansas,6
2019-04-26,Colorado,California,109
2019-04-26,Colorado,Colorado,70
2019-04-26,Colorado,Connecticut,2
2019-04-26,Colorado,Florida,31
2019-04-26,Colorado,Georgia,18
2019-04-26,Colorado,Hawaii,4
2019-04-26,Colorado,Idaho,9
2019-04-26,Colorado,Illinois,33
2019-04-26,Colorado,Indiana,8
2019-04-26,Colorado,Iowa,8
2019-04-26,Colorado,Kansas,8
2019-04-26,Colorado,Kentucky,9
2019-04-26,Colorado,Louisiana,9
2019-04-26,Colorado,Maryland,9
2019-04-26,Colorado,Massachusetts,10
2019-04-26,Colorado,Michigan,12
2019-04-26,Colorado,Minnesota,17
2019-04-26,Colorado,Mississippi,1
2019-04-26,Colorado,Missouri,26
2019-04-26,Colorado,Montana,19
2019-04-26,Colorado,Nebraska,17
2019-04-26,Colorado,Nevada,27
2019-04-26,Colorado,New Jersey,9
2019-04-26,Colorado,New Mexico,10
2019-04-26,Colorado,New York,18
2019-04-26,Colorado,North Carolina,13
2019-04-26,Colorado,North Dakota,18
2019-04-26,Colorado,Ohio,10
2019-04-26,Colorado,Oklahoma,16
2019-04-26,Colorado,Oregon,18
2019-04-26,Colorado,Pennsylvania,11
2019-04-26,Colorado,South Carolina,1
2019-04-26,Colorado,South Dakota,12
2019-04-26,Colorado,Tennessee,18
2019-04-26,Colorado,Texas,90
2019-04-26,Colorado,Utah,36
2019-04-26,Colorado,Virginia,16
2019-04-26,Colorado,Washington,26
2019-04-26,Colorado,Wisconsin,12
2019-04-26,Colorado,Wyoming,15
2019-04-26,Connecticut,Colorado,2
2019-04-26,Connecticut,Florida,23
2019-04-26,Connecticut,Georgia,7
2019-04-26,Connecticut,Illinois,12
2019-04-26,Connecticut,Kentucky,1
2019-04-26,Connecticut,Maryland,8
2019-04-26,Connecticut,Michigan,4
2019-04-26,Connecticut,Minnesota,4
2019-04-26,Connecticut,Missouri,1
2019-04-26,Connecticut,North Carolina,8
2019-04-26,Connecticut,Ohio,1
2019-04-26,Connecticut,Pennsylvania,8
2019-04-26,Connecticut,Puerto Rico,2
2019-04-26,Connecticut,South Carolina,1
2019-04-26,Connecticut,Texas,2
2019-04-26,Connecticut,Virginia,12
2019-04-26,Florida,Alabama,6
2019-04-26,Florida,Arizona,13
2019-04-26,Florida,Arkansas,2
2019-04-26,Florida,California,45
2019-04-26,Florida,Colorado,32
2019-04-26,Florida,Connecticut,23
2019-04-26,Florida,Florida,104
2019-04-26,Florida,Georgia,198
2019-04-26,Florida,Illinois,92
2019-04-26,Florida,Indiana,22
2019-04-26,Florida,Iowa,2
2019-04-26,Florida,Kentucky,26
2019-04-26,Florida,Louisiana,21
2019-04-26,Florida,Maine,4
2019-04-26,Florida,Maryland,56
2019-04-26,Florida,Massachusetts,66
2019-04-26,Florida,Michigan,51
2019-04-26,Florida,Minnesota,22
2019-04-26,Florida,Missouri,23
2019-04-26,Florida,Nevada,14
2019-04-26,Florida,New Hampshire,7
2019-04-26,Florida,New Jersey,98
2019-04-26,Florida,New York,184
2019-04-26,Florida,North Carolina,129
2019-04-26,Florida,Ohio,43
2019-04-26,Florida,Oklahoma,2
2019-04-26,Florida,Oregon,1
2019-04-26,Florida,Pennsylvania,82
2019-04-26,Florida,Puerto Rico,39
2019-04-26,Florida,Rhode Island,13
2019-04-26,Florida,South Carolina,10
2019-04-26,Florida,Tennessee,42
2019-04-26,Florida,Texas,158
2019-04-26,Florida,U.S. Virgin Islands,5
2019-04-26,Florida,Utah,8
2019-04-26,Florida,Virginia,83
2019-04-26,Florida,Washington,8
2019-04-26,Florida,West Virginia,2
2019-04-26,Florida,Wisconsin,8
2019-04-26,Georgia,Alabama,36
2019-04-26,Georgia,Arizona,12
2019-04-26,Georgia,Arkansas,14
2019-04-26,Georgia,California,46
2019-04-26,Georgia,Colorado,19
2019-04-26,Georgia,Connecticut,7
2019-04-26,Georgia,Florida,196
2019-04-26,Georgia,Georgia,64
2019-04-26,Georgia,Hawaii,1
2019-04-26,Georgia,Illinois,49
2019-04-26,Georgia,Indiana,25
2019-04-26,Georgia,Iowa,6
2019-04-26,Georgia,Kansas,3
2019-04-26,Georgia,Kentucky,25
2019-04-26,Georgia,Louisiana,42
2019-04-26,Georgia,Maine,1
2019-04-26,Georgia,Maryland,20
2019-04-26,Georgia,Massachusetts,21
2019-04-26,Georgia,Michigan,25
2019-04-26,Georgia,Minnesota,15
2019-04-26,Georgia,Mississippi,14
2019-04-26,Georgia,Missouri,28
2019-04-26,Georgia,Nebraska,6
2019-04-26,Georgia,Nevada,13
2019-04-26,Georgia,New Hampshire,1
2019-04-26,Georgia,New Jersey,25
2019-04-26,Georgia,New Mexico,2
2019-04-26,Georgia,New York,67
2019-04-26,Georgia,North Carolina,82
2019-04-26,Georgia,Ohio,29
2019-04-26,Georgia,Oklahoma,11
2019-04-26,Georgia,Oregon,3
2019-04-26,Georgia,Pennsylvania,40
2019-04-26,Georgia,Puerto Rico,4
2019-04-26,Georgia,Rhode Island,3
2019-04-26,Georgia,South Carolina,34
2019-04-26,Georgia,South Dakota,1
2019-04-26,Georgia,Tennessee,52
2019-04-26,Georgia,Texas,84
2019-04-26,Georgia,U.S. Virgin Islands,1
2019-04-26,Georgia,Utah,7
2019-04-26,Georgia,Vermont,1
2019-04-26,Georgia,Virginia,75
2019-04-26,Georgia,Washington,9
2019-04-26,Georgia,West Virginia,5
2019-04-26,Georgia,Wisconsin,16
2019-04-26,Hawaii,Alaska,1
2019-04-26,Hawaii,Arizona,5
2019-04-26,Hawaii,California,78
2019-04-26,Hawaii,Colorado,4
2019-04-26,Hawaii,Georgia,1
2019-04-26,Hawaii,Hawaii,206
2019-04-26,Hawaii,Illinois,2
2019-04-26,Hawaii,Massachusetts,1
2019-04-26,Hawaii,Minnesota,1
2019-04-26,Hawaii,Nevada,2
2019-04-26,Hawaii,New Jersey,1
2019-04-26,Hawaii,New York,1
2019-04-26,Hawaii,Oregon,7
2019-04-26,Hawaii,Texas,5
2019-04-26,Hawaii,U.S. Pacific Trust Territories and Possessions,1
2019-04-26,Hawaii,Utah,1
2019-04-26,Hawaii,Washington,16
2019-04-26,Idaho,Arizona,4
2019-04-26,Idaho,California,16
2019-04-26,Idaho,Colorado,9
2019-04-26,Idaho,Illinois,2
2019-04-26,Idaho,Minnesota,2
2019-04-26,Idaho,Nevada,4
2019-04-26,Idaho,Oregon,8
2019-04-26,Idaho,Texas,2
2019-04-26,Idaho,Utah,21
2019-04-26,Idaho,Washington,19
2019-04-26,Illinois,Alabama,11
2019-04-26,Illinois,Alaska,1
2019-04-26,Illinois,Arizona,27
2019-04-26,Illinois,Arkansas,16
2019-04-26,Illinois,California,85
2019-04-26,Illinois,Colorado,32
2019-04-26,Illinois,Connecticut,12
2019-04-26,Illinois,Florida,93
2019-04-26,Illinois,Georgia,48
2019-04-26,Illinois,Hawaii,2
2019-04-26,Illinois,Idaho,2
2019-04-26,Illinois,Illinois,58
2019-04-26,Illinois,Indiana,37
2019-04-26,Illinois,Iowa,31
2019-04-26,Illinois,Kansas,10
2019-04-26,Illinois,Kentucky,46
2019-04-26,Illinois,Louisiana,10
2019-04-26,Illinois,Maine,2
2019-04-26,Illinois,Maryland,15
2019-04-26,Illinois,Massachusetts,25
2019-04-26,Illinois,Michigan,81
2019-04-26,Illinois,Minnesota,48
2019-04-26,Illinois,Mississippi,3
2019-04-26,Illinois,Missouri,57
2019-04-26,Illinois,Montana,2
2019-04-26,Illinois,Nebraska,19
2019-04-26,Illinois,Nevada,26
2019-04-26,Illinois,New Hampshire,3
2019-04-26,Illinois,New Jersey,21
2019-04-26,Illinois,New Mexico,5
2019-04-26,Illinois,New York,102
2019-04-26,Illinois,North Carolina,49
2019-04-26,Illinois,North Dakota,8
2019-04-26,Illinois,Ohio,62
2019-04-26,Illinois,Oklahoma,14
2019-04-26,Illinois,Oregon,7
2019-04-26,Illinois,Pennsylvania,63
2019-04-26,Illinois,Puerto Rico,4
2019-04-26,Illinois,Rhode Island,8
2019-04-26,Illinois,South Carolina,16
2019-04-26,Illinois,South Dakota,8
2019-04-26,Illinois,Tennessee,46
2019-04-26,Illinois,Texas,84
2019-04-26,Illinois,Utah,12
2019-04-26,Illinois,Vermont,3
2019-04-26,Illinois,Virginia,58
2019-04-26,Illinois,Washington,18
2019-04-26,Illinois,West Virginia,5
2019-04-26,Illinois,Wisconsin,54
2019-04-26,Indiana,Arizona,5
2019-04-26,Indiana,California,5
2019-04-26,Indiana,Colorado,8
2019-04-26,Indiana,Florida,22
2019-04-26,Indiana,Georgia,25
2019-04-26,Indiana,Illinois,37
2019-04-26,Indiana,Maryland,3
2019-04-26,Indiana,Massachusetts,5
2019-04-26,Indiana,Michigan,18
2019-04-26,Indiana,Minnesota,8
2019-04-26,Indiana,Missouri,2
2019-04-26,Indiana,Nevada,6
2019-04-26,Indiana,New Jersey,6
2019-04-26,Indiana,New York,10
2019-04-26,Indiana,North Carolina,16
2019-04-26,Indiana,Pennsylvania,7
2019-04-26,Indiana,South Carolina,1
2019-04-26,Indiana,Texas,18
2019-04-26,Indiana,Utah,1
2019-04-26,Indiana,Virginia,10
2019-04-26,Indiana,Washington,2
2019-04-26,Iowa,Arizona,4
2019-04-26,Iowa,Colorado,8
2019-04-26,Iowa,Florida,2
2019-04-26,Iowa,Georgia,6
2019-04-26,Iowa,Illinois,31
2019-04-26,Iowa,Michigan,7
2019-04-26,Iowa,Minnesota,8
2019-04-26,Iowa,Missouri,2
2019-04-26,Iowa,Nevada,3
2019-04-26,Iowa,New York,2
2019-04-26,Iowa,North Carolina,5
2019-04-26,Iowa,Pennsylvania,2
2019-04-26,Iowa,Texas,11
2019-04-26,Iowa,Utah,1
2019-04-26,Iowa,Virginia,1
2019-04-26,Kansas,Arizona,2
2019-04-26,Kansas,Colorado,8
2019-04-26,Kansas,Georgia,3
2019-04-26,Kansas,Illinois,10
2019-04-26,Kansas,Kansas,4
2019-04-26,Kansas,Minnesota,3
2019-04-26,Kansas,Missouri,2
2019-04-26,Kansas,Nevada,1
2019-04-26,Kansas,Texas,15
2019-04-26,Kansas,Washington,1
2019-04-26,Kentucky,Arizona,4
2019-04-26,Kentucky,California,6
2019-04-26,Kentucky,Colorado,9
2019-04-26,Kentucky,Connecticut,1
2019-04-26,Kentucky,Florida,26
2019-04-26,Kentucky,Georgia,25
2019-04-26,Kentucky,Illinois,46
2019-04-26,Kentucky,Maryland,10
2019-04-26,Kentucky,Massachusetts,4
2019-04-26,Kentucky,Michigan,14
2019-04-26,Kentucky,Minnesota,8
2019-04-26,Kentucky,Missouri,6
2019-04-26,Kentucky,Nevada,5
2019-04-26,Kentucky,New Jersey,12
2019-04-26,Kentucky,New York,16
2019-04-26,Kentucky,North Carolina,25
2019-04-26,Kentucky,Pennsylvania,12
2019-04-26,Kentucky,South Carolina,1
2019-04-26,Kentucky,Texas,31
2019-04-26,Kentucky,Utah,2
2019-04-26,Kentucky,Virginia,17
2019-04-26,Kentucky,Washington,1
2019-04-26,Louisiana,Arizona,1
2019-04-26,Louisiana,California,14
2019-04-26,Louisiana,Colorado,9
2019-04-26,Louisiana,Florida,21
2019-04-26,Louisiana,Georgia,41
2019-04-26,Louisiana,Illinois,10
2019-04-26,Louisiana,Maryland,5
2019-04-26,Louisiana,Massachusetts,3
2019-04-26,Louisiana,Michigan,4
2019-04-26,Louisiana,Minnesota,2
2019-04-26,Louisiana,Missouri,3
2019-04-26,Louisiana,Nevada,4
2019-04-26,Louisiana,New Jersey,7
2019-04-26,Louisiana,New York,9
2019-04-26,Louisiana,North Carolina,13
2019-04-26,Louisiana,Pennsylvania,5
2019-04-26,Louisiana,Tennessee,4
2019-04-26,Louisiana,Texas,94
2019-04-26,Louisiana,Utah,1
2019-04-26,Louisiana,Virginia,9
2019-04-26,Louisiana,Washington,2
2019-04-26,Maine,Florida,4
2019-04-26,Maine,Georgia,1
2019-04-26,Maine,Illinois,2
2019-04-26,Maine,Maryland,3
2019-04-26,Maine,Michigan,3
2019-04-26,Maine,New Jersey,9
2019-04-26,Maine,New York,11
2019-04-26,Maine,North Carolina,2
2019-04-26,Maine,Pennsylvania,10
2019-04-26,Maine,Virginia,9
2019-04-26,Maryland,Alabama,1
2019-04-26,Maryland,Arizona,5
2019-04-26,Maryland,California,16
2019-04-26,Maryland,Colorado,9
2019-04-26,Maryland,Connecticut,8
2019-04-26,Maryland,Florida,53
2019-04-26,Maryland,Georgia,19
2019-04-26,Maryland,Illinois,15
2019-04-26,Maryland,Indiana,3
2019-04-26,Maryland,Kentucky,10
2019-04-26,Maryland,Louisiana,4
2019-04-26,Maryland,Maine,3
2019-04-26,Maryland,Massachusetts,18
2019-04-26,Maryland,Michigan,10
2019-04-26,Maryland,Minnesota,6
2019-04-26,Maryland,Missouri,7
2019-04-26,Maryland,Nevada,6
2019-04-26,Maryland,New Hampshire,6
2019-04-26,Maryland,New Mexico,1
2019-04-26,Maryland,New York,23
2019-04-26,Maryland,North Carolina,22
2019-04-26,Maryland,Ohio,7
2019-04-26,Maryland,Oklahoma,1
2019-04-26,Maryland,Pennsylvania,9
2019-04-26,Maryland,Puerto Rico,3
2019-04-26,Maryland,Rhode Island,6
2019-04-26,Maryland,South Carolina,4
2019-04-26,Maryland,Tennessee,8
2019-04-26,Maryland,Texas,23
2019-04-26,Maryland,Utah,3
2019-04-26,Maryland,Virginia,5
2019-04-26,Maryland,Washington,1
2019-04-26,Maryland,Wisconsin,3
2019-04-26,Massachusetts,Arizona,5
2019-04-26,Massachusetts,California,40
2019-04-26,Massachusetts,Colorado,10
2019-04-26,Massachusetts,Florida,66
2019-04-26,Massachusetts,Georgia,21
2019-04-26,Massachusetts,Hawaii,1
2019-04-26,Massachusetts,Illinois,25
2019-04-26,Massachusetts,Indiana,5
2019-04-26,Massachusetts,Kentucky,4
2019-04-26,Massachusetts,Louisiana,3
2019-04-26,Massachusetts,Maryland,18
2019-04-26,Massachusetts,Michigan,10
2019-04-26,Massachusetts,Minnesota,9
2019-04-26,Massachusetts,Missouri,6
2019-04-26,Massachusetts,Nevada,6
2019-04-26,Massachusetts,New Jersey,15
2019-04-26,Massachusetts,New York,67
2019-04-26,Massachusetts,North Carolina,24
2019-04-26,Massachusetts,Ohio,11
2019-04-26,Massachusetts,Oregon,1
2019-04-26,Massachusetts,Pennsylvania,37
2019-04-26,Massachusetts,Puerto Rico,2
2019-04-26,Massachusetts,South Carolina,4
2019-04-26,Massachusetts,Tennessee,9
2019-04-26,Massachusetts,Texas,20
2019-04-26,Massachusetts,Utah,4
2019-04-26,Massachusetts,Virginia,38
2019-04-26,Massachusetts,Washington,7
2019-04-26,Massachusetts,Wisconsin,3
2019-04-26,Michigan,Alabama,4
2019-04-26,Michigan,Arizona,10
2019-04-26,Michigan,Arkansas,1
2019-04-26,Michigan,California,18
2019-04-26,Michigan,Colorado,12
2019-04-26,Michigan,Connecticut,4
2019-04-26,Michigan,Florida,51
2019-04-26,Michigan,Georgia,25
2019-04-26,Michigan,Illinois,82
2019-04-26,Michigan,Indiana,18
2019-04-26,Michigan,Iowa,7
2019-04-26,Michigan,Kentucky,14
2019-04-26,Michigan,Louisiana,4
2019-04-26,Michigan,Maine,3
2019-04-26,Michigan,Maryland,9
2019-04-26,Michigan,Massachusetts,10
2019-04-26,Michigan,Michigan,72
2019-04-26,Michigan,Minnesota,21
2019-04-26,Michigan,Missouri,13
2019-04-26,Michigan,Nebraska,3
2019-04-26,Michigan,Nevada,11
2019-04-26,Michigan,New Hampshire,3
2019-04-26,Michigan,New Jersey,15
2019-04-26,Michigan,New York,58
2019-04-26,Michigan,North Carolina,22
2019-04-26,Michigan,Ohio,16
2019-04-26,Michigan,Oklahoma,1
2019-04-26,Michigan,Oregon,1
2019-04-26,Michigan,Pennsylvania,34
2019-04-26,Michigan,Rhode Island,3
2019-04-26,Michigan,South Carolina,7
2019-04-26,Michigan,Tennessee,17
2019-04-26,Michigan,Texas,36
2019-04-26,Michigan,Utah,4
2019-04-26,Michigan,Vermont,3
2019-04-26,Michigan,Virginia,29
2019-04-26,Michigan,Washington,5
2019-04-26,Michigan,Wisconsin,22
2019-04-26,Minnesota,Alaska,1
2019-04-26,Minnesota,Arizona,13
2019-04-26,Minnesota,Arkansas,2
2019-04-26,Minnesota,California,29
2019-04-26,Minnesota,Colorado,17
2019-04-26,Minnesota,Connecticut,4
2019-04-26,Minnesota,Florida,22
2019-04-26,Minnesota,Georgia,15
2019-04-26,Minnesota,Hawaii,1
2019-04-26,Minnesota,Idaho,2
2019-04-26,Minnesota,Illinois,48
2019-04-26,Minnesota,Indiana,8
2019-04-26,Minnesota,Iowa,8
2019-04-26,Minnesota,Kansas,3
2019-04-26,Minnesota,Kentucky,8
2019-04-26,Minnesota,Louisiana,2
2019-04-26,Minnesota,Maryland,6
2019-04-26,Minnesota,Massachusetts,9
2019-04-26,Minnesota,Michigan,21
2019-04-26,Minnesota,Minnesota,34
2019-04-26,Minnesota,Missouri,17
2019-04-26,Minnesota,Montana,8
2019-04-26,Minnesota,Nebraska,9
2019-04-26,Minnesota,Nevada,9
2019-04-26,Minnesota,New Jersey,10
2019-04-26,Minnesota,New York,17
2019-04-26,Minnesota,North Carolina,12
2019-04-26,Minnesota,North Dakota,26
2019-04-26,Minnesota,Ohio,11
2019-04-26,Minnesota,Oklahoma,3
2019-04-26,Minnesota,Oregon,5
2019-04-26,Minnesota,Pennsylvania,10
2019-04-26,Minnesota,South Dakota,12
2019-04-26,Minnesota,Tennessee,9
2019-04-26,Minnesota,Texas,30
2019-04-26,Minnesota,Utah,6
2019-04-26,Minnesota,Virginia,16
2019-04-26,Minnesota,Washington,11
2019-04-26,Minnesota,Wisconsin,27
2019-04-26,Mississippi,Colorado,1
2019-04-26,Mississippi,Georgia,14
2019-04-26,Mississippi,Illinois,3
2019-04-26,Mississippi,Mississippi,3
2019-04-26,Mississippi,North Carolina,6
2019-04-26,Mississippi,Texas,18
2019-04-26,Mississippi,Virginia,1
2019-04-26,Missouri,Arizona,12
2019-04-26,Missouri,Arkansas,2
2019-04-26,Missouri,California,27
2019-04-26,Missouri,Colorado,26
2019-04-26,Missouri,Connecticut,1
2019-04-26,Missouri,Florida,24
2019-04-26,Missouri,Georgia,28
2019-04-26,Missouri,Illinois,57
2019-04-26,Missouri,Indiana,2
2019-04-26,Missouri,Iowa,2
2019-04-26,Missouri,Kansas,2
2019-04-26,Missouri,Kentucky,6
2019-04-26,Missouri,Louisiana,3
2019-04-26,Missouri,Maryland,7
2019-04-26,Missouri,Massachusetts,6
2019-04-26,Missouri,Michigan,13
2019-04-26,Missouri,Minnesota,17
2019-04-26,Missouri,Missouri,8
2019-04-26,Missouri,Nebraska,3
2019-04-26,Missouri,Nevada,10
2019-04-26,Missouri,New Jersey,12
2019-04-26,Missouri,New Mexico,1
2019-04-26,Missouri,New York,19
2019-04-26,Missouri,North Carolina,16
2019-04-26,Missouri,Ohio,5
2019-04-26,Missouri,Oklahoma,4
2019-04-26,Missouri,Oregon,1
2019-04-26,Missouri,Pennsylvania,11
2019-04-26,Missouri,Tennessee,7
2019-04-26,Missouri,Texas,64
2019-04-26,Missouri,Utah,6
2019-04-26,Missouri,Virginia,18
2019-04-26,Missouri,Washington,6
2019-04-26,Missouri,Wisconsin,4
2019-04-26,Montana,Arizona,1
2019-04-26,Montana,California,2
2019-04-26,Montana,Colorado,19
2019-04-26,Montana,Illinois,2
2019-04-26,Montana,Minnesota,8
2019-04-26,Montana,Nevada,3
2019-04-26,Montana,Oregon,3
2019-04-26,Montana,Texas,3
2019-04-26,Montana,Utah,21
2019-04-26,Montana,Washington,15
2019-04-26,Nebraska,Arizona,5
2019-04-26,Nebraska,California,6
2019-04-26,Nebraska,Colorado,17
2019-04-26,Nebraska,Georgia,6
2019-04-26,Nebraska,Illinois,19
2019-04-26,Nebraska,Michigan,3
2019-04-26,Nebraska,Minnesota,9
2019-04-26,Nebraska,Missouri,3
2019-04-26,Nebraska,Nevada,4
2019-04-26,Nebraska,New Jersey,3
2019-04-26,Nebraska,New York,2
2019-04-26,Nebraska,North Carolina,3
2019-04-26,Nebraska,Pennsylvania,2
2019-04-26,Nebraska,Texas,13
2019-04-26,Nebraska,Utah,2
2019-04-26,Nebraska,Virginia,2
2019-04-26,Nebraska,Washington,1
2019-04-26,Nevada,Alabama,1
2019-04-26,Nevada,Arizona,26
2019-04-26,Nevada,Arkansas,1
2019-04-26,Nevada,California,172
2019-04-26,Nevada,Colorado,29
2019-04-26,Nevada,Florida,13
2019-04-26,Nevada,Georgia,13
2019-04-26,Nevada,Hawaii,3
2019-04-26,Nevada,Idaho,4
2019-04-26,Nevada,Illinois,27
2019-04-26,Nevada,Indiana,6
2019-04-26,Nevada,Iowa,3
2019-04-26,Nevada,Kansas,1
2019-04-26,Nevada,Kentucky,5
2019-04-26,Nevada,Louisiana,4
2019-04-26,Nevada,Maryland,6
2019-04-26,Nevada,Massachusetts,6
2019-04-26,Nevada,Michigan,11
2019-04-26,Nevada,Minnesota,9
2019-04-26,Nevada,Missouri,11
2019-04-26,Nevada,Montana,3
2019-04-26,Nevada,Nebraska,4
2019-04-26,Nevada,Nevada,24
2019-04-26,Nevada,New Jersey,7
2019-04-26,Nevada,New Mexico,5
2019-04-26,Nevada,New York,12
2019-04-26,Nevada,North Carolina,7
2019-04-26,Nevada,North Dakota,2
2019-04-26,Nevada,Ohio,6
2019-04-26,Nevada,Oklahoma,4
2019-04-26,Nevada,Oregon,13
2019-04-26,Nevada,Pennsylvania,7
2019-04-26,Nevada,South Dakota,1
2019-04-26,Nevada,Tennessee,6
2019-04-26,Nevada,Texas,52
2019-04-26,Nevada,Utah,19
2019-04-26,Nevada,Virginia,4
2019-04-26,Nevada,Washington,32
2019-04-26,Nevada,Wisconsin,4
2019-04-26,New Hampshire,Florida,7
2019-04-26,New Hampshire,Georgia,1
2019-04-26,New Hampshire,Illinois,3
2019-04-26,New Hampshire,Maryland,6
2019-04-26,New Hampshire,Michigan,3
2019-04-26,New Hampshire,New York,1
2019-04-26,New Hampshire,North Carolina,3
2019-04-26,New Hampshire,Pennsylvania,5
2019-04-26,New Hampshire,Virginia,6
2019-04-26,New Jersey,Arizona,8
2019-04-26,New Jersey,Arkansas,1
2019-04-26,New Jersey,California,44
2019-04-26,New Jersey,Colorado,9
2019-04-26,New Jersey,Florida,98
2019-04-26,New Jersey,Georgia,25
2019-04-26,New Jersey,Hawaii,1
2019-04-26,New Jersey,Illinois,21
2019-04-26,New Jersey,Indiana,6
2019-04-26,New Jersey,Kentucky,12
2019-04-26,New Jersey,Louisiana,7
2019-04-26,New Jersey,Maine,9
2019-04-26,New Jersey,Massachusetts,15
2019-04-26,New Jersey,Michigan,15
2019-04-26,New Jersey,Minnesota,10
2019-04-26,New Jersey,Missouri,12
2019-04-26,New Jersey,Nebraska,3
2019-04-26,New Jersey,Nevada,7
2019-04-26,New Jersey,New York,19
2019-04-26,New Jersey,North Carolina,31
2019-04-26,New Jersey,Ohio,15
2019-04-26,New Jersey,Oklahoma,1
2019-04-26,New Jersey,Oregon,2
2019-04-26,New Jersey,Pennsylvania,8
2019-04-26,New Jersey,Puerto Rico,6
2019-04-26,New Jersey,Rhode Island,3
2019-04-26,New Jersey,South Carolina,11
2019-04-26,New Jersey,Tennessee,14
2019-04-26,New Jersey,Texas,27
2019-04-26,New Jersey,U.S. Virgin Islands,1
2019-04-26,New Jersey,Utah,2
2019-04-26,New Jersey,Vermont,4
2019-04-26,New Jersey,Virginia,25
2019-04-26,New Jersey,Washington,6
2019-04-26,New Jersey,Wisconsin,5
2019-04-26,New Mexico,Arizona,11
2019-04-26,New Mexico,California,14
2019-04-26,New Mexico,Colorado,10
2019-04-26,New Mexico,Florida,1
2019-04-26,New Mexico,Georgia,2
2019-04-26,New Mexico,Illinois,5
2019-04-26,New Mexico,Maryland,1
2019-04-26,New Mexico,Missouri,1
2019-04-26,New Mexico,Nevada,5
2019-04-26,New Mexico,New York,1
2019-04-26,New Mexico,Oregon,1
2019-04-26,New Mexico,Texas,32
2019-04-26,New Mexico,Utah,3
2019-04-26,New Mexico,Washington,1
2019-04-26,New York,Alabama,3
2019-04-26,New York,Arizona,9
2019-04-26,New York,Arkansas,3
2019-04-26,New York,California,78
2019-04-26,New York,Colorado,18
2019-04-26,New York,Florida,184
2019-04-26,New York,Georgia,67
2019-04-26,New York,Hawaii,1
2019-04-26,New York,Illinois,102
2019-04-26,New York,Indiana,10
2019-04-26,New York,Iowa,2
2019-04-26,New York,Kentucky,16
2019-04-26,New York,Louisiana,9
2019-04-26,New York,Maine,11
2019-04-26,New York,Maryland,22
2019-04-26,New York,Massachusetts,68
2019-04-26,New York,Michigan,58
2019-04-26,New York,Minnesota,17
2019-04-26,New York,Missouri,19
2019-04-26,New York,Nebraska,2
2019-04-26,New York,Nevada,12
2019-04-26,New York,New Hampshire,1
2019-04-26,New York,New Jersey,19
2019-04-26,New York,New Mexico,1
2019-04-26,New York,New York,64
2019-04-26,New York,North Carolina,85
2019-04-26,New York,Ohio,39
2019-04-26,New York,Oregon,4
2019-04-26,New York,Pennsylvania,52
2019-04-26,New York,Puerto Rico,11
2019-04-26,New York,South Carolina,15
2019-04-26,New York,Tennessee,31
2019-04-26,New York,Texas,57
2019-04-26,New York,U.S. Virgin Islands,1
2019-04-26,New York,Utah,7
2019-04-26,New York,Vermont,8
2019-04-26,New York,Virginia,109
2019-04-26,New York,Washington,9
2019-04-26,New York,Wisconsin,10
2019-04-26,North Carolina,Alabama,18
